epoch,train_loss,val_loss,val_accuracy,val_sample_precision,val_sample_recall,val_sample_f1,val_sample_jaccard,val_fitting_error,val_cosine_similarity,val_auc,learning_rate
16,0.012540511141980992,0.01340414524551422,0.9819690839298683,0.8891496598639456,0.9229839590157051,0.8951477255842335,0.8285428739396993,0.0,0.9569965606030116,0.9921686025430984,0.00042134764045106217
17,0.012575139679741157,0.013197545996970601,0.9817408444859426,0.8830158730158729,0.9210880154530947,0.8910679223774463,0.8218822961283279,0.0,0.9573847132986655,0.992544396226844,0.00042134764045106217
18,0.012305876643073803,0.01326970095652594,0.9818030916070132,0.889121945074326,0.9208406819517932,0.89356272181669,0.8256515075165869,0.0,0.9567438006904638,0.9923011357388669,0.00042134764045106217
19,0.012094105460814067,0.013129183809672084,0.9819690839298683,0.8908553791887125,0.9216525993113295,0.8949228696054095,0.8283586049459065,0.0,0.9565587344742524,0.9924642811802452,0.00042134764045106217
20,0.01174093520441969,0.012943146281220294,0.9818964622886192,0.8916729654824893,0.9205011757789536,0.894336066637654,0.8261978248089358,0.0,0.9571428264668648,0.9929317474172441,0.00042134764045106217
21,0.011691451015250752,0.012831611292702811,0.9829131652661064,0.901758629377677,0.9189787519946251,0.8997700183414469,0.8358154866885026,0.0,0.9560576449931023,0.9928718443858656,0.00042134764045106217
22,0.011509408403500542,0.013087088172200811,0.9819379603693329,0.8890551776266061,0.9241255144032922,0.8954911843007082,0.829054127823969,0.0,0.9569470554505505,0.9927405672670977,0.00042134764045106217
23,0.011260414630799742,0.012760391209530767,0.9820002074904036,0.8836381960191484,0.9273101956832116,0.8944062962316931,0.8273526077097505,0.0,0.9573546906056903,0.9928763020425901,0.00042134764045106217
24,0.01109916589174276,0.012929088160612438,0.9814814814814815,0.8754862685815067,0.927620727303267,0.8897836173232998,0.8197302007222641,0.0,0.9577010980360557,0.9929759985232428,0.00042134764045106217
25,0.011062801297323233,0.01309013612588089,0.9821765743334371,0.8914588057445201,0.9180906189636348,0.8937003971924607,0.8263851095993954,0.0,0.956383282456852,0.9925817741434244,0.00042134764045106217
26,0.01084296776999692,0.01268969190715955,0.9665836705052391,0.9492416225749559,0.6539317208364828,0.7475139704504785,0.6326337448559671,0.0,0.9318735101641461,0.9931243085982628,0.00042134764045106217
27,0.010577290356497106,0.012865257178428312,0.9678701110073659,0.9438095238095239,0.6803974552784077,0.7666843650176984,0.6553903166204753,0.0,0.9386998557881594,0.9928678640238717,0.00042134764045106217
28,0.010552254133560018,0.012769881442741111,0.9679946052495072,0.9678924162257495,0.661376501217771,0.7606392196868388,0.6485899050978416,0.0,0.9336459878281772,0.9930943080454439,0.00042134764045106217
29,0.010394739391294872,0.013022462899486224,0.9690009337068161,0.962137818090199,0.67759931132947,0.7710240993574328,0.6603296380280508,0.0,0.9360139169431686,0.9926379946679684,0.00042134764045106217
30,0.010427117764595008,0.013090224074268783,0.9656499636891793,0.949126984126984,0.6347516166960611,0.7344023730531668,0.6160983035189385,0.0,0.9249324707258311,0.9927485345293693,0.00042134764045106217
31,0.010161809040795243,0.012952037516330915,0.9663969291420271,0.95842151675485,0.6429833291341227,0.7423936557269891,0.6244383555891493,0.0,0.9295998100804198,0.9932005922104477,0.00042134764045106217
32,0.010044980930616391,0.012511232126720999,0.9671957671957672,0.9354509952129,0.6729606533971613,0.7580913295992662,0.6445532039976486,0.0,0.9363577329406844,0.9934421403944971,0.00042134764045106217
33,0.009847838810883683,0.012876783620822367,0.9695611577964519,0.9500440917107583,0.6986528932560678,0.7794005230513167,0.6731557067271353,0.0,0.9359579350460675,0.9930617938856712,0.00042134764045106217
34,0.009819249015157861,0.01291931092581421,0.9678182384064737,0.9545502645502645,0.6630211220290584,0.7556415982606459,0.6429959267657681,0.0,0.9345645545580911,0.9926205083906932,0.00042134764045106217
35,0.009725052604447552,0.012881876896850017,0.9705571117335823,0.9516490299823631,0.7068508020492147,0.7888437282881727,0.6861132107163853,0.0,0.9411484639154803,0.9929827024437536,0.00042134764045106217
36,0.009600723321103996,0.012952554102730815,0.9700176366843033,0.952663139329806,0.6988500461913161,0.7830310342215104,0.6782839926093894,0.0,0.9373031914015445,0.9929727620726712,0.00042134764045106217
