epoch,train_loss,val_loss,val_accuracy,val_sample_precision,val_sample_recall,val_sample_f1,val_sample_jaccard,val_fitting_error,val_cosine_similarity,val_auc,learning_rate
14,0.013215352902759095,0.013355943929679967,0.9811391223155929,0.8766326530612245,0.9233364827412448,0.8881370040893851,0.8179371378180902,0.0,0.9559738728245322,0.992120761919193,0.0004067509420846417
15,0.013082274689408792,0.013049230570338233,0.9803402842618529,0.8661400856638951,0.9296164021164022,0.8853760936300619,0.8133889728730997,0.0,0.9574042802479061,0.9922904507298864,0.0004067509420846417
16,0.012766745407767847,0.013164715664017768,0.9811909949164851,0.8804572940287226,0.9251803560930545,0.8911519330170125,0.8225006298815822,0.0,0.9571063426345277,0.9922985255106056,0.0004067509420846417
17,0.012386770921077182,0.012863425231445088,0.9819068368087976,0.8852872260015117,0.9229442764760225,0.892914065652161,0.8251664986982448,0.0,0.9568237481253921,0.9926053896986959,0.0004067509420846417
18,0.01252612953629691,0.012860579760104575,0.9821454507729017,0.8904157218442932,0.9240904509952129,0.895837977425279,0.8301805660535818,0.0,0.9579884160937365,0.9926362562109049,0.0004067509420846417
19,0.012113727857263721,0.012996437946561152,0.9812636165577342,0.8789720332577475,0.9271802301167381,0.8914536301441064,0.8223580666834635,0.0,0.9568643717277311,0.9924930147589236,0.0004067509420846417
20,0.011958576805990976,0.013299081067520159,0.9832244008714597,0.9007923910304863,0.915527840765936,0.8978051372495818,0.8329606533971613,0.0,0.9565586990237139,0.9921176453371608,0.0004067509420846417
21,0.011866774003268505,0.012700381666106523,0.9825293080195041,0.8917775258251449,0.9236287477954145,0.8967972533051898,0.8306467547737388,0.0,0.9575305126864297,0.9926791241066031,0.0004067509420846417
22,0.011717430447690746,0.012963993816326062,0.9818549642079054,0.8851461325270849,0.927030528260687,0.8946208817637389,0.8277646266138329,0.0,0.9563444763759467,0.9922901056537872,0.0004067509420846417
23,0.011353700661233493,0.013201011009711437,0.9811806203963067,0.8761262282690854,0.9268537414965986,0.8897159101921007,0.8193837658520198,0.0,0.9567887567809632,0.9921458471354087,0.0004067509420846417
24,0.011189437377141988,0.012754286425533118,0.9830272849880693,0.8980171327790375,0.9226030906189636,0.8996674460166524,0.8358995472487535,0.0,0.9574804899472215,0.9925685166829343,0.0004067509420846417
25,0.010859133665557621,0.012686251650845248,0.9828820417055711,0.8968858654572941,0.922941127068111,0.8992820040042262,0.8345563534055598,0.0,0.9569508674736122,0.9930968986588532,0.0004067509420846417
26,0.010828125916522782,0.012600987428730285,0.958948023653906,0.9144356261022928,0.5831004871084237,0.6812433363227014,0.5494876963130931,0.0,0.9114176960220799,0.9929473070801722,0.0004067509420846417
27,0.010844462325631762,0.012737914422162312,0.9576200850710654,0.9410670194003526,0.5396334089191231,0.6576211853989632,0.5190996892584194,0.0,0.8978661672019528,0.9925756390536202,0.0004067509420846417
28,0.010852288727621102,0.012964571270322989,0.9611266728913788,0.9652821869488536,0.5657063072142438,0.6872729093364014,0.5556099353321575,0.0,0.9067332529088092,0.9926769243372807,0.0004067509420846417
29,0.010732848240303345,0.013045853869151816,0.9615105301379812,0.9706966490299823,0.5779705215419502,0.6948040495659543,0.5666481901402537,0.0,0.9055848357259062,0.9926106857087222,0.0004067509420846417
30,0.010514897419363598,0.012706262602042112,0.9593526299408652,0.9731569664902999,0.5336205593348451,0.6609105239263969,0.523570168808264,0.0,0.8990762097709838,0.9928424903966847,0.0004067509420846417
31,0.01035343881637331,0.01264230902084992,0.9608776844070962,0.9639241622574956,0.5558868732678256,0.6776646575059273,0.54258629377677,0.0,0.9057487781023368,0.9925268111488331,0.0004067509420846417
32,0.010268891453658507,0.012804128624814212,0.9554829339143065,0.941463844797178,0.5061001931636853,0.6256899302931049,0.48772276811959353,0.0,0.8802663198703644,0.9929614108852002,0.0004067509420846417
33,0.010051332182269923,0.01282382206399999,0.9627658470795726,0.9677513227513228,0.5815629461661207,0.6987678782123227,0.5707988998068363,0.0,0.9081700794968511,0.9928846826697046,0.0004067509420846417
34,0.010221100772167145,0.01286070525212578,0.9575267143894595,0.956384479717813,0.5052049214747627,0.6354023137356472,0.49815717645082724,0.0,0.8852957605582887,0.9926843111452298,0.0004067509420846417
35,0.009972536198524526,0.012973580726240047,0.9567693744164333,0.9651058201058201,0.505074326026707,0.6354213335165717,0.4976419333165365,0.0,0.8811513694057683,0.9927878325220126,0.0004067509420846417
36,0.009907319600315862,0.013034912518092565,0.9615105301379812,0.9585361552028218,0.5722543461829176,0.6867114748860781,0.5581781725035694,0.0,0.9096083204630313,0.9927001156305693,0.0004067509420846417
37,0.009662528834020604,0.013180290660254224,0.9603589583981741,0.919973544973545,0.5952641303434955,0.6958086299356141,0.5664588057445199,0.0,0.9113371826017853,0.9925327072280341,0.0004067509420846417
38,0.008864835882876195,0.012254178055399467,0.9584811702458761,0.9641798941798941,0.5234742168472327,0.6515747421302978,0.5156013269505333,0.0,0.8990807146019875,0.9935199575975139,0.00020337547104232084
39,0.00857703925602459,0.012541277932308654,0.9589791472144413,0.9606878306878307,0.5352767279751407,0.6608137130359352,0.5242313345091123,0.0,0.8899595229802779,0.9931701129099457,0.00020337547104232084
