epoch,train_loss,val_loss,val_accuracy,val_sample_precision,val_sample_recall,val_sample_f1,val_sample_jaccard,val_fitting_error,val_cosine_similarity,val_auc,learning_rate
11,0.013945951533256744,0.013673724080362017,0.9797178130511464,0.8707130259511211,0.9248616360124298,0.8850828404399833,0.8134413293937104,0.0,0.9562951453951014,0.9914737761982938,0.0004749080237694725
12,0.013741753032840703,0.013590510804501792,0.9805270256250649,0.8815822625346434,0.919111447047955,0.8883152400215892,0.8183335432938608,0.0,0.9553117928430337,0.9915769474136453,0.0004749080237694725
13,0.013609440712988917,0.013725090375731861,0.9806203963066709,0.881480221718317,0.9186428151507516,0.8883644559438212,0.8190604266397917,0.0,0.9541274556105785,0.9914927045304252,0.0004749080237694725
14,0.013325702316231198,0.013793883181950718,0.979800809212574,0.8756727135298563,0.9209626690182247,0.8857318475175618,0.814492811715034,0.0,0.9561795001527336,0.9913030637829189,0.0004749080237694725
15,0.013055451405224076,0.013733877109550926,0.9803610333022098,0.8757797933988409,0.9186201394137902,0.8849693237391651,0.8128563030150332,0.0,0.9555292212541737,0.9916875526578863,0.0004749080237694725
16,0.012751451987866102,0.013318711310802471,0.979966801535429,0.8714046359284454,0.9259238263206517,0.8857613403645149,0.8145240194843368,0.0,0.9565973970224527,0.9919019342719853,0.0004749080237694725
17,0.012533737319076007,0.01315020396911278,0.9814814814814815,0.8869047619047619,0.9211705299403712,0.8929065246922391,0.8251889644746787,0.0,0.9576994824165458,0.9919548696720657,0.0004749080237694725
18,0.012215782064615058,0.013548278088173854,0.9817408444859426,0.8919828672209624,0.9182695053329974,0.8934854034854035,0.8266734617528267,0.0,0.9561082855407192,0.9916449804379194,0.0004749080237694725
19,0.012177964018197422,0.013369745068330928,0.9782342566656292,0.8480070546737214,0.9319692197866802,0.8765663334314129,0.799452919214824,0.0,0.9579330183778563,0.9920038203512963,0.0004749080237694725
20,0.0121001445128669,0.012998387384075652,0.982550057059861,0.8959120685311162,0.9230710926345846,0.8985524176000367,0.8346164021164021,0.0,0.9575342545325787,0.9921271708904483,0.0004749080237694725
21,0.011619723045907053,0.013345119404414343,0.9826330532212885,0.9010519022423785,0.9179411270681112,0.8983348735332862,0.8338204417569497,0.0,0.956773111875166,0.9919535140678531,0.0004749080237694725
22,0.011625332085419944,0.012839158140517101,0.9820417055711174,0.8912270093222474,0.9238193919543127,0.8961495265463519,0.8305129335684891,0.0,0.9570359357036744,0.9927327256851738,0.0004749080237694725
23,0.011495516588172269,0.01301498010301243,0.9830065359477124,0.9019274376417233,0.9184559502813471,0.8996982558887321,0.8361875367430924,0.0,0.957234775199443,0.992605768919167,0.0004749080237694725
24,0.011242935085952147,0.012766466000999408,0.981471106961303,0.8831733434114386,0.9273070462753004,0.8942034684891828,0.8271949273536576,0.0,0.9568682290942943,0.9926538630831957,0.0004749080237694725
25,0.011108618825589583,0.012994184046392403,0.9817719680464778,0.885554295792391,0.9225180566053582,0.8928779950208522,0.8250533299739649,0.0,0.9575730294935789,0.9925102169840836,0.0004749080237694725
26,0.01109193518141162,0.012910305838736277,0.9616661479406577,0.9372663139329807,0.5996930377089107,0.7001962969423288,0.5726635592508608,0.0,0.915122001197457,0.9926316082174689,0.0004749080237694725
27,0.01092703037656624,0.013085229298661625,0.964560639070443,0.9604976064499873,0.6167023599563282,0.7234382636763589,0.6002536323171243,0.0,0.9090417998734464,0.9923304948133799,0.0004749080237694725
28,0.010916496556919583,0.012928403262541723,0.965639589169001,0.9528924162257496,0.6313233812043336,0.7323285973285973,0.6132955404383975,0.0,0.9231849515910359,0.9923636359219389,0.0004749080237694725
29,0.010664202854493442,0.01312998032601422,0.9661686896981014,0.9515873015873015,0.650178046527253,0.7448767957498117,0.6281561266481902,0.0,0.9278410168167255,0.9923050427267849,0.0004749080237694725
30,0.010634824399183802,0.012925592646318138,0.9642286544247328,0.9448589065255731,0.6240266229948769,0.7227172915268153,0.5998498782228942,0.0,0.9216872433983793,0.9928930473143472,0.0004749080237694725
31,0.010445371336913974,0.013004632362672103,0.9638240481377737,0.940899470899471,0.6254482657260435,0.7210304392844077,0.5982678256487781,0.0,0.9199093058833088,0.9925753942312087,0.0004749080237694725
32,0.010512151318241139,0.013139389240473667,0.9661375661375662,0.9620723104056437,0.6421781305114639,0.7428838856616635,0.6263212815990593,0.0,0.9228741279427435,0.9924259261534474,0.0004749080237694725
33,0.010351712246110785,0.013032872334280342,0.9617387695819068,0.9315507684555303,0.5989793818762073,0.7005747016064476,0.5739894599815235,0.0,0.9169367005188799,0.9924972072519089,0.0004749080237694725
34,0.010375064770667866,0.013029175008297282,0.9652764809627554,0.9645679012345679,0.6328783488704123,0.7363667578746944,0.618099647266314,0.0,0.9197295470312201,0.9926294266100464,0.0004749080237694725
35,0.010083251470982893,0.012880385360586895,0.9613341632949476,0.9532098765432099,0.5787941966910221,0.6924983394031012,0.5614000167968421,0.0,0.9104390007343983,0.9928019595742724,0.0004749080237694725
36,0.009175431299236626,0.012573502460129993,0.9658159560120344,0.9629629629629629,0.6304362979759806,0.7337151825247062,0.6150352733686066,0.0,0.9230413462809552,0.9929585347667236,0.00023745401188473626
37,0.008938464622674277,0.012630752590361727,0.9680257288100426,0.9655731922398589,0.656999664063156,0.7564301013507363,0.6424248341311833,0.0,0.9249760835858276,0.9929638707329298,0.00023745401188473626
38,0.008845892143087323,0.012921061205170142,0.9665836705052391,0.9613403880070547,0.6417695473251028,0.7434430766176798,0.6267821449567482,0.0,0.9233874121908494,0.9927011704737185,0.00023745401188473626
