epoch,train_loss,val_loss,val_accuracy,val_sample_precision,val_sample_recall,val_sample_f1,val_sample_jaccard,val_fitting_error,val_cosine_similarity,val_auc,learning_rate
23,0.011678097999386506,0.013193015919791327,0.981118373275236,0.8768417737465357,0.9282342319643908,0.8907638040971376,0.8221485260770975,0.0,0.9567388245871324,0.9926498790888219,0.0005646220681419585
24,0.011602774132338782,0.013202898274299013,0.9828820417055711,0.9005618543713781,0.9179423868312757,0.898495324487388,0.8335867556899302,0.0,0.956851801600546,0.9925598214917126,0.0005646220681419585
25,0.011237134882871931,0.012838696136025998,0.9808382612304181,0.86994708994709,0.9313966574284035,0.8884475915031472,0.8174577979339884,0.0,0.9573641546834758,0.9930128185062566,0.0005646220681419585
26,0.011063949749414343,0.013240506296494493,0.9570287374208943,0.7756462585034013,0.7318879650625683,0.7318978434851452,0.6080313337456195,0.0,0.9382008565990866,0.9924369271794872,0.0005646220681419585
27,0.01094190085733356,0.013149355405143328,0.9599439775910364,0.8017359536407156,0.7215553875871334,0.7372163873751175,0.6150012597631646,0.0,0.9369005708796933,0.992824029915096,0.0005646220681419585
28,0.011061809658412896,0.012826309624132972,0.97336860670194,0.9328684807256236,0.7632147056353406,0.8224054105800138,0.727567397329302,0.0,0.944169221890379,0.9929239058353203,0.0005646220681419585
29,0.010818120579144446,0.012961509241352951,0.970079883805374,0.9076795162509448,0.7448389602754683,0.7999553709077519,0.6986581422692534,0.0,0.9410154248263779,0.9929606589825419,0.0005646220681419585
30,0.010712864758898747,0.012487255200428307,0.9680153542898641,0.8871919879062736,0.7434259259259259,0.7898398720620944,0.6847092046695221,0.0,0.9416552241489032,0.9933457936946719,0.0005646220681419585
31,0.010679450195679724,0.012928577049305199,0.9695092851955597,0.8983169564121946,0.7441744352061813,0.7952577493053684,0.6937948265726044,0.0,0.939782155368851,0.9928949673904104,0.0005646220681419585
32,0.010377131311260925,0.012875619426704746,0.9676314970432618,0.8719954648526076,0.7501969429747207,0.7864072758517203,0.6800170068027211,0.0,0.9402305289700471,0.9928687430598295,0.0005646220681419585
33,0.010496306167640924,0.01304564069286383,0.970359995850192,0.9053376165280927,0.7503359368438732,0.8008183556596256,0.699669732090367,0.0,0.9389573634274243,0.9928845301097451,0.0005646220681419585
34,0.010274287892290119,0.012823003035768,0.9717294325137462,0.9403653313177122,0.7308478206097253,0.8013816753499293,0.7009704375577392,0.0,0.9369592037156725,0.9930912561197757,0.0005646220681419585
35,0.010194800375979774,0.012981363959492198,0.968554829339143,0.893639455782313,0.7371735113798605,0.7875679288377702,0.6820628621819098,0.0,0.9413768893430553,0.9927451004773262,0.0005646220681419585
36,0.010140863757436913,0.012702795784802191,0.9680879759311132,0.8760657596371884,0.7553968253968254,0.7930381699429319,0.6876425631981187,0.0,0.9405683807866091,0.9931366441607115,0.0005646220681419585
37,0.010247035080866884,0.013157567045794278,0.9617698931424422,0.8249004787100025,0.7289546065339716,0.7517805886059854,0.6355750818846058,0.0,0.9399395279200954,0.9927983155706658,0.0005646220681419585
38,0.010072215583994815,0.013182258504940562,0.9698101462807345,0.895127236079617,0.7492244058117074,0.7943537708617073,0.6888242210464433,0.0,0.9418144145833469,0.9925072522355353,0.0005646220681419585
39,0.009859755240769343,0.013101065764942812,0.9704014939309057,0.9082338120433359,0.7433627278071723,0.7966643497595879,0.6937769799277735,0.0,0.9414418433247077,0.9929777602275384,0.0005646220681419585
